# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 -6 26 123119
2 -6 26 325110
3 -6 26 325110
4 -6 26 325110
5 -6 26 102215
6 -6 26 a59111
7 -6 26 fbde5a
8 -6 26 fbde5a
0 -5 26 123119
1 -5 26 123119
2 -5 26 123119
6 -5 26 45500a
7 -5 26 0d2a05
8 -5 26 c3a620
9 -5 26 0d2a05
8 -4 26 b3a916
9 -4 26 415b10
10 -4 26 415b10
9 -3 26 415b10
10 -3 26 415b10
9 -2 26 415b10
10 -2 26 45660b
10 -1 26 45660b
2 -6 27 325110
3 -6 27 325110
4 -6 27 325110
5 -6 27 325110
6 -6 27 2e4414
0 -5 27 123119
1 -5 27 123119
2 -5 27 123119
3 -5 27 1f3812
4 -5 27 325110
5 -5 27 325110
6 -5 27 325110
7 -5 27 2e4414
8 -5 27 2c3c05
0 -4 27 123119
1 -4 27 123119
2 -4 27 123119
3 -4 27 123119
4 -4 27 1f3812
6 -4 27 325110
7 -4 27 415b10
8 -4 27 415b10
9 -4 27 415b10
7 -3 27 415b10
8 -3 27 415b10
9 -3 27 415b10
8 -2 27 415b10
9 -2 27 415b10
10 -2 27 45660b
8 -1 27 415b10
9 -1 27 415b10
10 -1 27 45660b
3 -5 28 1c3921
4 -5 28 325110
5 -5 28 325110
6 -5 28 325110
0 -4 28 123119
1 -4 28 123119
2 -4 28 123119
3 -4 28 0d3b1e
4 -4 28 1f3812
5 -4 28 325110
6 -4 28 325110
7 -4 28 325110
0 -3 28 0d3b1e
1 -3 28 123119
2 -3 28 123119
3 -3 28 1c3921
4 -3 28 1c3921
5 -3 28 1f3812
6 -3 28 325110
7 -3 28 325110
8 -3 28 415b10
0 -2 28 0d3b1e
1 -2 28 0d3b1e
2 -2 28 1c3921
3 -2 28 0d3b1e
4 -2 28 123119
5 -2 28 1f3812
6 -2 28 1f3812
7 -2 28 22441b
8 -2 28 415b10
0 -1 28 0d3b1e
1 -1 28 0d3b1e
5 -1 28 1f3812
6 -1 28 22441b
7 -1 28 22441b
8 -1 28 415b10
2 -3 29 1c3921
3 -3 29 1c3921
4 -3 29 1c3921
0 -2 29 0d3b1e
1 -2 29 0d3b1e
2 -2 29 1c3921
3 -2 29 1c3921
4 -2 29 0d3b1e
5 -2 29 1f3812
6 -2 29 1f3812
0 -1 29 0d3b1e
1 -1 29 0d3b1e
2 -1 29 0d3b1e
3 -1 29 0d3b1e
4 -1 29 1c3921
5 -1 29 123119
6 -1 29 22441b
-13 0 16 3d4b12
-12 0 16 45500a
-11 0 16 45500a
-12 1 16 45500a
-11 1 16 45500a
-10 1 16 3d4b12
-10 2 16 45500a
-9 2 16 545c0a
-9 3 16 545c0a
-8 3 16 45500a
-8 4 16 545c0a
-7 4 16 545c0a
-7 5 16 60600a
-6 5 16 545c0a
-6 6 16 545c0a
-5 6 16 60600a
-4 6 16 60600a
-4 7 16 545c0a
-3 7 16 45500a
-2 7 16 532509
-3 8 16 3e4200
-2 8 16 532509
-1 8 16 532509
-12 0 17 2e4414
-11 0 17 2e4414
-11 1 17 2e4414
-10 1 17 2e4414
-10 2 17 2e4414
-9 2 17 3d4b12
-9 3 17 3d4b12
-8 3 17 3d4b12
-8 4 17 3d4b12
-7 4 17 2e4414
-7 5 17 3d4b12
-6 5 17 3d4b12
-6 6 17 3d4b12
-5 6 17 45500a
-4 6 17 45500a
-5 7 17 45500a
-4 7 17 45500a
-3 7 17 3d4b12
-2 7 17 532509
-1 7 17 5c2800
-2 8 17 532509
-1 8 17 5c2800
-12 0 18 2e4414
-11 0 18 1f3812
-11 1 18 2e4414
-10 1 18 2e4414
-10 2 18 2e4414
-9 2 18 1f3812
-9 3 18 2e4414
-8 3 18 2e4414
-8 4 18 2e4414
-7 4 18 2e4414
-7 5 18 2e4414
-6 5 18 2e4414
-6 6 18 2e4414
-5 6 18 3d4b12
-4 6 18 2e4414
-5 7 18 3d4b12
-4 7 18 2e4414
-3 7 18 1f3812
-2 7 18 532509
-1 7 18 532509
-2 8 18 532509
-1 8 18 532509
-11 0 19 1f3812
-10 0 19 1f3812
-10 1 19 1f3812
-9 1 19 1f3812
-9 2 19 1f3812
-9 3 19 123119
-8 3 19 1c3921
-8 4 19 1c3921
-7 4 19 2e4414
-7 5 19 1f3812
-6 5 19 1f3812
-6 6 19 22441b
-5 6 19 1f3812
-4 6 19 1f3812
-4 7 19 22441b
-3 7 19 22441b
-2 7 19 1c3921
-1 7 19 532509
-10 0 20 1c3921
-9 0 20 123119
-9 1 20 1c3921
-9 2 20 123119
-8 2 20 1c3921
-8 3 20 1c3921
-8 4 20 1c3921
-7 4 20 1c3921
-6 4 20 1c3921
-7 5 20 1c3921
-6 5 20 22441b
-5 5 20 22441b
-5 6 20 22441b
-4 6 20 123119
-3 6 20 22441b
-4 7 20 22441b
-3 7 20 22441b
-2 7 20 1c3921
-1 7 20 123119
-9 0 21 123119
-9 1 21 1c3921
-8 1 21 1c3921
-9 2 21 123119
-8 2 21 123119
-8 3 21 123119
-7 3 21 1c3921
-7 4 21 1c3921
-6 4 21 1c3921
-6 5 21 1c3921
-5 5 21 1c3921
-5 6 21 1c3921
-4 6 21 123119
-3 6 21 123119
-2 6 21 123119
-1 6 21 1c3921
-3 7 21 1c3921
-2 7 21 123119
-1 7 21 1c3921
-9 0 22 123119
-8 0 22 123119
-8 1 22 1c3921
-8 2 22 1c3921
-7 2 22 1c3921
-8 3 22 1c3921
-7 3 22 1c3921
-7 4 22 1c3921
-6 4 22 1c3921
-5 4 22 1c3921
-6 5 22 1c3921
-5 5 22 123119
-4 5 22 1c3921
-4 6 22 1c3921
-3 6 22 1c3921
-2 6 22 1c3921
-1 6 22 1c3921
-1 7 22 1c3921
-8 0 23 123119
-7 0 23 123119
-8 1 23 123119
-7 1 23 1c3921
-7 2 23 1c3921
-7 3 23 1c3921
-6 3 23 1c3921
-6 4 23 1c3921
-5 4 23 1c3921
-5 5 23 0d3b1e
-4 5 23 1c3921
-3 5 23 1c3921
-2 5 23 123119
-3 6 23 123119
-2 6 23 123119
-1 6 23 0d3b1e
-7 0 24 123119
-6 0 24 123119
-7 1 24 1c3921
-6 1 24 123119
-7 2 24 1c3921
-6 2 24 123119
-6 3 24 1c3921
-5 3 24 0d3b1e
-5 4 24 1c3921
-4 4 24 0d3b1e
-3 4 24 0d3b1e
-4 5 24 1c3921
-3 5 24 0d3b1e
-2 5 24 123119
-1 5 24 1c3921
-2 6 24 123119
-1 6 24 0d3b1e
-6 0 25 123119
-5 0 25 123119
-6 1 25 123119
-5 1 25 0d3b1e
-6 2 25 1c3921
-5 2 25 0d3b1e
-5 3 25 0d3b1e
-4 3 25 0d3b1e
-4 4 25 0d3b1e
-3 4 25 0d3b1e
-2 4 25 0d3b1e
-1 4 25 1c3921
-3 5 25 0d3b1e
-2 5 25 0d3b1e
-1 5 25 1c3921
-6 0 26 123119
-5 0 26 123119
-4 0 26 123119
-5 1 26 0d3b1e
-4 1 26 0d3b1e
-5 2 26 0d3b1e
-4 2 26 0d3b1e
-3 2 26 0d3b1e
-4 3 26 0d3b1e
-3 3 26 123119
-2 3 26 0d3b1e
-3 4 26 0d3b1e
-2 4 26 0d3b1e
-1 4 26 1c3921
-1 5 26 0d3b1e
-4 0 27 123119
-3 0 27 0d3b1e
-2 0 27 0d3b1e
-4 1 27 0d3b1e
-3 1 27 123119
-2 1 27 123119
-4 2 27 123119
-3 2 27 0d3b1e
-2 2 27 0d3b1e
-1 2 27 0d3b1e
-3 3 27 0d3b1e
-2 3 27 0d3b1e
-1 3 27 123119
-1 4 27 0d3b1e
-3 0 28 123119
-2 0 28 0d3b1e
-1 0 28 123119
-2 1 28 0d3b1e
-1 1 28 0d3b1e
-2 2 28 0d3b1e
-1 2 28 0d3b1e
-1 3 28 123119
7 0 16 865005
8 0 16 dc9905
9 0 16 dc9905
10 0 16 dc9905
7 1 16 9f6207
8 1 16 dc9905
9 1 16 dc9905
10 1 16 dc9905
7 2 16 6f510e
8 2 16 dc9905
9 2 16 dc9905
10 2 16 dc9905
6 3 16 865005
7 3 16 865005
8 3 16 dc9905
9 3 16 dc9905
5 4 16 935703
6 4 16 935703
7 4 16 dc9905
8 4 16 d29007
5 5 16 b07203
6 5 16 ba7800
7 5 16 d29007
5 6 16 4c1e02
5 7 16 532509
5 8 16 532509
0 9 16 532509
3 9 16 5c2800
4 9 16 5c2800
0 10 16 5c2800
1 10 16 5c2800
2 10 16 5c2800
3 10 16 5c2800
4 10 16 5c2800
0 11 16 5c2800
1 11 16 5c2800
2 11 16 5c2800
3 11 16 5c2800
10 0 17 e5a714
11 0 17 e5a714
10 1 17 e2a309
11 1 17 e5a714
9 2 17 dc9905
10 2 17 dc9905
11 2 17 e2a309
9 3 17 dc9905
10 3 17 dc9905
7 4 17 d29007
8 4 17 dc9905
9 4 17 dc9905
10 4 17 dc9905
5 5 17 865005
6 5 17 d29007
7 5 17 d29007
8 5 17 d29007
9 5 17 dc9905
4 6 17 401e03
5 6 17 d29007
6 6 17 d29007
7 6 17 d29007
8 6 17 d29007
0 7 17 532509
5 7 17 532509
0 8 17 532509
4 8 17 532509
0 9 17 532509
1 9 17 5c2800
2 9 17 5c2800
3 9 17 5c2800
4 9 17 5c2800
0 10 17 5c2800
1 10 17 5c2800
2 10 17 5c2800
3 10 17 5c2800
7 0 18 102215
8 0 18 e5a714
9 0 18 936626
11 0 18 e5a714
12 0 18 e5a714
7 1 18 d29007
8 1 18 e5a714
9 1 18 b15e1f
11 1 18 e5a714
12 1 18 e5a714
7 2 18 d29007
8 2 18 e2a309
9 2 18 a25220
11 2 18 e2a309
7 3 18 d29007
8 3 18 e2a309
9 3 18 a84515
10 3 18 e2a309
11 3 18 e2a309
8 4 18 642e0c
9 4 18 dc9905
10 4 18 e2a309
11 4 18 dc9905
8 5 18 dc9905
9 5 18 ba7800
10 5 18 b98601
4 6 18 401e03
5 6 18 d29007
6 6 18 d29007
7 6 18 c49002
8 6 18 dc9905
9 6 18 ba7800
0 7 18 532509
4 7 18 4c1e02
5 7 18 c49002
6 7 18 c49002
7 7 18 c49002
0 8 18 532509
3 8 18 532509
4 8 18 532509
0 9 18 5c2800
1 9 18 5c2800
2 9 18 5c2800
3 9 18 5c2800
7 0 19 313028
9 0 19 9d7130
10 0 19 a37442
12 0 19 d29007
7 1 19 2c4b5e
9 1 19 b96229
10 1 19 78411a
12 1 19 c68301
7 2 19 1e1a17
9 2 19 78411a
10 2 19 642e0c
11 2 19 dc9905
12 2 19 c68301
7 3 19 d29007
8 3 19 e2a309
9 3 19 713a08
10 3 19 532509
11 3 19 d29007
12 3 19 c68301
8 4 19 411f11
9 4 19 935703
10 4 19 d29007
11 4 19 d29007
9 5 19 6d2c00
10 5 19 d29007
7 6 19 b98601
8 6 19 c49002
9 6 19 ba7800
0 7 19 532509
3 7 19 9f7703
4 7 19 af7e04
5 7 19 b98601
6 7 19 b98601
7 7 19 b98601
8 7 19 af7e04
0 8 19 532509
1 8 19 532509
2 8 19 532509
3 8 19 532509
4 8 19 4c1e02
0 9 19 532509
1 9 19 5c2800
2 9 19 532509
7 0 20 321803
8 0 20 401e03
10 0 20 7d4e2c
11 0 20 d35e02
12 0 20 e2a309
7 1 20 494b43
8 1 20 61677c
10 1 20 78411a
11 1 20 f07400
12 1 20 e2a309
7 2 20 401e03
8 2 20 4c1e02
10 2 20 642e0c
11 2 20 e06705
12 2 20 e2a309
8 3 20 532509
10 3 20 532509
11 3 20 a55100
8 4 20 9e8f7f
9 4 20 5c2800
10 4 20 b07203
11 4 20 c68301
9 5 20 4c1e02
10 5 20 b98601
11 5 20 ba7800
7 6 20 947c03
8 6 20 947c03
9 6 20 d29007
10 6 20 d29007
0 7 20 532509
1 7 20 532509
2 7 20 563d01
3 7 20 7e6e0b
4 7 20 817500
5 7 20 926f05
6 7 20 947c03
7 7 20 947c03
8 7 20 947c03
0 8 20 532509
1 8 20 532509
2 8 20 532509
3 8 20 694701
4 8 20 817500
5 8 20 817500
8 0 21 401e03
9 0 21 420900
10 0 21 2a180c
11 0 21 713a08
12 0 21 ce7804
8 1 21 401e03
9 1 21 5c2800
10 1 21 642e0c
11 1 21 532509
12 1 21 c68301
8 2 21 4c1e02
9 2 21 401e03
10 2 21 54291c
11 2 21 481d1c
12 2 21 ba7800
8 3 21 4c1e02
9 3 21 321803
10 3 21 532509
11 3 21 c68301
12 3 21 ba7800
9 4 21 4c1e02
10 4 21 b45102
11 4 21 c68301
9 5 21 60600a
10 5 21 d29007
11 5 21 d29007
0 6 21 123119
1 6 21 4c1e02
7 6 21 6d6806
8 6 21 6d6806
9 6 21 6d6806
0 7 21 123119
1 7 21 4c1e02
2 7 21 545c0a
3 7 21 545c0a
4 7 21 60600a
5 7 21 6d6806
6 7 21 6d6806
7 7 21 6d6806
8 7 21 6d6806
1 8 21 532509
2 8 21 401e03
3 8 21 545c0a
4 8 21 60600a
5 8 21 6d6806
9 0 22 420900
10 0 22 270b10
11 0 22 7e4106
12 0 22 ba7800
9 1 22 5f1b00
10 1 22 6e2102
11 1 22 642e0c
12 1 22 ba7800
9 2 22 401e03
10 2 22 532509
11 2 22 2c3c05
12 2 22 d29007
11 3 22 364a06
12 3 22 d29007
10 4 22 45500a
11 4 22 d29007
8 5 22 a59111
9 5 22 70721b
10 5 22 45500a
0 6 22 102215
1 6 22 401e03
6 6 22 c3a620
7 6 22 e0ba25
8 6 22 545c0a
9 6 22 1f3812
0 7 22 102215
1 7 22 3d4b12
2 7 22 45500a
3 7 22 45500a
4 7 22 45500a
5 7 22 545c0a
6 7 22 545c0a
7 7 22 2c3c05
3 8 22 45500a
4 8 22 45500a
12 0 23 134008
11 1 23 415b10
12 1 23 1f3812
11 2 23 415b10
12 2 23 dc9905
11 3 23 45500a
9 4 23 fbde5a
10 4 23 415b10
11 4 23 45500a
8 5 23 fbde5a
9 5 23 fbde5a
10 5 23 364a06
0 6 23 123119
1 6 23 102215
5 6 23 a59111
6 6 23 b29c1b
7 6 23 fbde5a
8 6 23 040905
9 6 23 fbde5a
1 7 23 3d4b12
2 7 23 325110
3 7 23 3d4b12
4 7 23 45500a
5 7 23 415b10
6 7 23 6d6806
7 7 23 fbde5a
11 0 24 517207
12 0 24 45660b
11 1 24 45660b
12 1 24 171a0b
11 2 24 45660b
10 3 24 415b10
11 3 24 415b10
9 4 24 f6dc46
10 4 24 415b10
0 5 24 123119
1 5 24 102215
8 5 24 171a0b
9 5 24 eed559
0 6 24 123119
1 6 24 325110
2 6 24 325110
3 6 24 325110
4 6 24 325110
5 6 24 45500a
6 6 24 fbde5a
7 6 24 0d1308
8 6 24 0d1308
9 6 24 0d1308
2 7 24 325110
3 7 24 325110
4 7 24 325110
5 7 24 415b10
6 7 24 fbde5a
11 0 25 45660b
11 1 25 45660b
10 2 25 45660b
11 2 25 45660b
9 3 25 415b10
10 3 25 415b10
9 4 25 fbde5a
10 4 25 415b10
0 5 25 123119
1 5 25 123119
2 5 25 325110
5 5 25 a59111
6 5 25 fbde5a
7 5 25 040905
8 5 25 040905
9 5 25 e5ca54
1 6 25 325110
2 6 25 325110
3 6 25 325110
4 6 25 325110
5 6 25 102215
6 6 25 fbde5a
7 6 25 0d1308
8 6 25 0d1308
10 0 26 45660b
9 1 26 415b10
10 1 26 45660b
9 2 26 415b10
10 2 26 45660b
8 3 26 999802
9 3 26 415b10
10 3 26 415b10
0 4 26 0d3b1e
1 4 26 123119
2 4 26 123119
6 4 26 0d2a05
7 4 26 0d2a05
8 4 26 c0a90d
9 4 26 947c03
0 5 26 123119
1 5 26 123119
2 5 26 325110
3 5 26 325110
4 5 26 325110
5 5 26 102215
6 5 26 af9e0c
7 5 26 fbde5a
8 5 26 fbde5a
2 6 26 325110
3 6 26 325110
4 6 26 325110
5 6 26 1f3812
6 6 26 fbde5a
7 6 26 7e7531
8 0 27 415b10
9 0 27 415b10
10 0 27 45660b
8 1 27 415b10
9 1 27 415b10
10 1 27 45660b
7 2 27 415b10
8 2 27 415b10
9 2 27 415b10
0 3 27 0d3b1e
1 3 27 0d3b1e
2 3 27 1c3921
3 3 27 0d3b1e
4 3 27 325110
6 3 27 325110
7 3 27 415b10
8 3 27 415b10
9 3 27 415b10
0 4 27 1c3921
1 4 27 123119
2 4 27 123119
3 4 27 325110
4 4 27 325110
5 4 27 325110
6 4 27 325110
7 4 27 325110
8 4 27 325110
2 5 27 325110
3 5 27 325110
4 5 27 325110
5 5 27 325110
6 5 27 2e4414
0 0 28 0d3b1e
1 0 28 0d3b1e
5 0 28 22441b
6 0 28 22441b
7 0 28 22441b
8 0 28 415b10
0 1 28 0d3b1e
1 1 28 0d3b1e
2 1 28 0d3b1e
3 1 28 1c3921
4 1 28 1c3921
5 1 28 22441b
6 1 28 22441b
7 1 28 22441b
8 1 28 415b10
0 2 28 0d3b1e
1 2 28 0d3b1e
2 2 28 0d3b1e
3 2 28 1c3921
4 2 28 1c3921
5 2 28 1f3812
6 2 28 325110
7 2 28 415b10
8 2 28 415b10
0 3 28 1c3921
1 3 28 0d3b1e
2 3 28 123119
3 3 28 1c3921
4 3 28 22441b
5 3 28 325110
6 3 28 325110
7 3 28 415b10
3 4 28 1f3812
4 4 28 325110
5 4 28 325110
6 4 28 325110
0 0 29 0d3b1e
1 0 29 0d3b1e
2 0 29 0d3b1e
3 0 29 0d3b1e
4 0 29 1c3921
5 0 29 1c3921
6 0 29 1f3812
0 1 29 0d3b1e
1 1 29 0d3b1e
2 1 29 0d3b1e
3 1 29 0d3b1e
4 1 29 1c3921
5 1 29 22441b
6 1 29 22441b
2 2 29 0d3b1e
3 2 29 1f3812
4 2 29 1c3921
