# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
2 -9 21 d6b46b
1 -8 21 ddb074
2 -8 21 ddb074
3 -8 21 d6b46b
4 -8 21 d6b46b
8 -8 21 191207
9 -8 21 1c1810
3 -7 21 c8b671
4 -7 21 c8b671
5 -7 21 c8b671
8 -7 21 191207
9 -7 21 1c1810
5 -6 21 c5a86d
6 -6 21 c5a86d
7 -6 21 191207
8 -6 21 191207
9 -6 21 1c1810
6 -5 21 9ea587
7 -5 21 10090e
8 -5 21 10090e
9 -5 21 1c1810
6 -4 21 a6967b
7 -4 21 c19d73
8 -4 21 0c1104
9 -4 21 10090e
10 -4 21 1c1810
7 -3 21 c5a86d
8 -3 21 bfa688
9 -3 21 0c1104
10 -3 21 1c1810
11 -3 21 1c1810
7 -2 21 c19d73
11 -2 21 191207
12 -2 21 1c1810
11 -1 21 e3c699
12 -1 21 e8cda2
0 -9 22 c8b671
1 -9 22 c4ac79
0 -8 22 c4ac79
1 -8 22 c4ac79
2 -8 22 c4ac79
3 -8 22 bfa688
3 -7 22 9fa493
4 -7 22 9fa493
4 -6 22 9ea587
5 -6 22 9ea587
8 -6 22 191207
9 -6 22 1c1810
5 -5 22 9ea587
6 -5 22 9ea587
8 -5 22 0c1104
6 -4 22 9ea587
7 -4 22 1c1810
8 -4 22 2b210c
9 -4 22 372613
6 -3 22 c5a86d
7 -3 22 8b8064
8 -3 22 251707
9 -3 22 372613
10 -3 22 1e0f00
6 -2 22 ddb074
7 -2 22 d2b584
8 -2 22 070600
9 -2 22 e3c699
10 -2 22 e3c699
11 -2 22 e8cda2
7 -1 22 d2b584
10 -1 22 e3c699
11 -1 22 d9c3ad
12 -1 22 d2b584
0 -8 23 a9aa96
1 -8 23 aaa889
2 -8 23 a9aa96
1 -7 23 aaa889
2 -7 23 aaa889
3 -7 23 aaa889
4 -7 23 aaa889
3 -6 23 d6b46b
4 -6 23 c8b671
5 -6 23 afa67e
4 -5 23 d6b46b
5 -5 23 c8b671
8 -5 23 2e2218
9 -5 23 3c271c
5 -4 23 d6b46b
6 -4 23 c4ac79
8 -4 23 251707
9 -4 23 4c2d1c
5 -3 23 d6b46b
6 -3 23 d6b46b
7 -3 23 191207
8 -3 23 2b210c
9 -3 23 3c271c
6 -2 23 d6b46b
7 -2 23 d8bb8f
8 -2 23 191207
9 -2 23 2b210c
10 -2 23 e3c699
6 -1 23 d6b46b
7 -1 23 d8bb8f
8 -1 23 e3c699
9 -1 23 e3c699
10 -1 23 e8cda2
11 -1 23 e8cda2
0 -8 24 b9b083
0 -7 24 d6b46b
1 -7 24 d6b46b
2 -7 24 ddb074
1 -6 24 d6b46b
2 -6 24 d6b46b
3 -6 24 d6b46b
4 -6 24 d6b46b
3 -5 24 d6b46b
4 -5 24 d6b46b
9 -5 24 382d1e
4 -4 24 d6b46b
5 -4 24 d6b46b
8 -4 24 2b210c
9 -4 24 574532
4 -3 24 b9b083
5 -3 24 d6b46b
8 -3 24 1c1810
9 -3 24 4c2d1c
5 -2 24 c8b671
6 -2 24 d6b46b
5 -1 24 c4ac79
6 -1 24 d6b46b
0 -7 25 d6b46b
0 -6 25 aaa889
1 -6 25 a9aa96
2 -6 25 d6b46b
0 -5 25 7a9f8e
1 -5 25 929f8a
2 -5 25 aaa889
3 -5 25 a9aa96
2 -4 25 6ca093
3 -4 25 9ea587
4 -4 25 9fa493
8 -4 25 2b210c
9 -4 25 523921
3 -3 25 6ca093
4 -3 25 aaa889
8 -3 25 2e2218
9 -3 25 4c2d1c
3 -2 25 639a9a
4 -2 25 9ea587
5 -2 25 aaa889
4 -1 25 7a9f8e
5 -1 25 aaa889
0 -6 26 9fa493
0 -5 26 6ca093
1 -5 26 6ca093
2 -5 26 7a9f8e
0 -4 26 6ca093
1 -4 26 6ca093
2 -4 26 639a9a
3 -4 26 6ca093
0 -3 26 6ca093
1 -3 26 6ca093
2 -3 26 639a9a
3 -3 26 639a9a
1 -2 26 6ca093
2 -2 26 639a9a
3 -2 26 639a9a
4 -2 26 639a9a
1 -1 26 639a9a
2 -1 26 639a9a
3 -1 26 639a9a
4 -1 26 639a9a
0 -4 27 6ca093
0 -3 27 6ca093
1 -3 27 6ca093
0 -2 27 6ca093
1 -2 27 6ca093
2 -2 27 639a9a
0 -1 27 6ca093
1 -1 27 639a9a
2 -1 27 639a9a
-11 0 16 c5af90
-11 1 16 c5af90
-10 2 16 c5af90
-10 3 16 b69b7d
-10 4 16 2e2218
-9 5 16 2e2218
-9 6 16 2e2218
-8 6 16 2e2218
-8 7 16 2e2218
-7 7 16 2e2218
-6 7 16 2e2218
-6 8 16 1c1810
-5 8 16 1c1810
-4 8 16 1c1810
-3 8 16 1c1810
-2 8 16 1c1810
-1 8 16 1c1810
-4 9 16 1c1810
-3 9 16 1c1810
-2 9 16 1c1810
-1 9 16 1c1810
-11 0 17 bfa688
-11 1 17 bfa688
-11 2 17 bfa688
-10 2 17 bfa688
-10 3 17 ab9171
-10 4 17 1c1810
-9 5 17 1c1810
-9 6 17 1c1810
-8 6 17 1c1810
-8 7 17 1c1810
-7 7 17 1c1810
-6 7 17 1c1810
-6 8 17 1c1810
-5 8 17 1c1810
-4 8 17 1c1810
-3 8 17 1c1810
-4 9 17 1c1810
-3 9 17 1c1810
-2 9 17 2e2218
-1 9 17 2e2218
-4 10 17 2e2218
-3 10 17 2e2218
-2 10 17 2e2218
-1 10 17 2e2218
-4 11 17 2e2218
-3 11 17 2e2218
-2 11 17 372613
-1 11 17 2e2218
-3 12 17 372613
-2 12 17 372613
-1 12 17 372613
-3 13 17 372613
-2 13 17 372613
-1 13 17 3c271c
-3 14 17 3c271c
-2 14 17 3c271c
-1 14 17 3c271c
-3 15 17 3c271c
-2 15 17 3c271c
-1 15 17 3c271c
-11 0 18 ab9171
-11 1 18 ab9171
-11 2 18 ab9171
-10 2 18 ab9171
-10 3 18 a37e62
-10 4 18 1c1810
-9 4 18 1c1810
-9 5 18 1c1810
-9 6 18 1c1810
-8 6 18 1c1810
-8 7 18 1c1810
-7 7 18 1c1810
-6 7 18 1c1810
-8 8 18 2e2218
-7 8 18 2e2218
-6 8 18 2e2218
-5 8 18 2e2218
-4 8 18 2e2218
-3 8 18 0c1104
-7 9 18 2e2218
-6 9 18 2e2218
-5 9 18 2e2218
-4 9 18 2e2218
-3 9 18 191207
-2 9 18 191207
-1 9 18 7c6f5d
-7 10 18 3c271c
-6 10 18 2e2218
-5 10 18 2e2218
-4 10 18 2e2218
-3 10 18 1c1810
-2 10 18 1c1810
-1 10 18 1c1810
-7 11 18 3c271c
-6 11 18 3c271c
-5 11 18 372613
-4 11 18 2e2218
-3 11 18 3f2d1f
-2 11 18 3f2d1f
-1 11 18 3f2d1f
-7 12 18 382d1e
-6 12 18 3c271c
-5 12 18 372613
-4 12 18 372613
-3 12 18 aa8663
-2 12 18 aa8663
-1 12 18 aa8663
-7 13 18 3c271c
-6 13 18 3c271c
-5 13 18 3c271c
-4 13 18 372613
-3 13 18 aa8663
-2 13 18 aa8663
-1 13 18 aa8663
-7 14 18 3c271c
-6 14 18 3c271c
-5 14 18 3c271c
-4 14 18 372613
-3 14 18 ab9171
-2 14 18 251707
-1 14 18 1e0f00
-6 15 18 3c271c
-5 15 18 3c271c
-4 15 18 3c271c
-3 15 18 aa8663
-2 15 18 a37e62
-1 15 18 a37e62
-12 0 19 2e2218
-11 0 19 886e59
-11 1 19 4c453c
-10 1 19 67513b
-11 2 19 4c453c
-10 2 19 715a40
-11 3 19 2e2218
-10 3 19 715a40
-11 4 19 2e2218
-10 4 19 1c1810
-9 4 19 1c1810
-11 5 19 2e2218
-10 5 19 2e2218
-9 5 19 1c1810
-11 6 19 2e2218
-10 6 19 2e2218
-9 6 19 2e2218
-8 6 19 1c1810
-11 7 19 2e2218
-10 7 19 2e2218
-9 7 19 2e2218
-8 7 19 2e2218
-7 7 19 1c1810
-6 7 19 1c1810
-11 8 19 3c271c
-10 8 19 372613
-9 8 19 2e2218
-8 8 19 2e2218
-7 8 19 191207
-6 8 19 1c1810
-5 8 19 464032
-4 8 19 7c6f5d
-3 8 19 7c6f5d
-2 8 19 7c6f5d
-1 8 19 66827b
-10 9 19 3c271c
-9 9 19 372613
-8 9 19 2e2218
-7 9 19 3f2d1f
-6 9 19 1c1810
-5 9 19 1c1810
-4 9 19 1c1810
-3 9 19 7c6f5d
-2 9 19 7c6f5d
-1 9 19 757e60
-10 10 19 3c271c
-9 10 19 3c271c
-8 10 19 372613
-7 10 19 3c271c
-6 10 19 3f2d1f
-5 10 19 3f2d1f
-4 10 19 3f2d1f
-3 10 19 2b210c
-10 11 19 3c271c
-9 11 19 3c271c
-8 11 19 3c271c
-7 11 19 3c271c
-6 11 19 aa8663
-5 11 19 3f2d1f
-4 11 19 3f2d1f
-3 11 19 3f2d1f
-10 12 19 3c271c
-9 12 19 3c271c
-8 12 19 3c271c
-7 12 19 aa8663
-6 12 19 aa8663
-5 12 19 aa8663
-4 12 19 aa8663
-3 12 19 aa8663
-10 13 19 382d1e
-9 13 19 3c271c
-8 13 19 3c271c
-7 13 19 3c271c
-6 13 19 1c1810
-5 13 19 7c6f5d
-4 13 19 aa8663
-9 14 19 382d1e
-8 14 19 3f2d1f
-7 14 19 3c271c
-6 14 19 a37e62
-5 14 19 a58159
-4 14 19 a58159
-3 14 19 aa8663
-7 15 19 3a2e25
-6 15 19 443629
-5 15 19 a37e62
-4 15 19 a37e62
-3 15 19 a37e62
-15 0 20 3c271c
-14 0 20 3c271c
-13 0 20 3c271c
-12 0 20 2e2218
-11 0 20 191207
-10 0 20 191207
-14 1 20 3c271c
-13 1 20 372613
-12 1 20 2e2218
-11 1 20 191207
-10 1 20 191207
-14 2 20 3c271c
-13 2 20 3c271c
-12 2 20 2e2218
-11 2 20 191207
-10 2 20 191207
-14 3 20 3c271c
-13 3 20 3c271c
-12 3 20 2e2218
-11 3 20 191207
-10 3 20 191207
-9 3 20 586155
-14 4 20 3c271c
-13 4 20 3c271c
-12 4 20 2e2218
-11 4 20 191207
-10 4 20 191207
-9 4 20 3a2e25
-14 5 20 382d1e
-13 5 20 3c271c
-12 5 20 3c271c
-11 5 20 2e2218
-10 5 20 191207
-9 5 20 191207
-8 5 20 5b5947
-14 6 20 3c271c
-13 6 20 3c271c
-12 6 20 3c271c
-11 6 20 2e2218
-10 6 20 2e2218
-9 6 20 191207
-8 6 20 5b5947
-7 6 20 96886d
-14 7 20 3c271c
-13 7 20 3c271c
-12 7 20 3c271c
-11 7 20 3c271c
-10 7 20 3f2d1f
-9 7 20 191207
-8 7 20 191207
-7 7 20 8a8a71
-6 7 20 8a8a71
-5 7 20 728c7c
-14 8 20 3c271c
-13 8 20 3c271c
-12 8 20 3c271c
-11 8 20 372613
-10 8 20 aa8663
-9 8 20 3f2d1f
-8 8 20 3f2d1f
-7 8 20 191207
-6 8 20 8b8064
-5 8 20 728c7c
-4 8 20 66827b
-3 8 20 66827b
-2 8 20 728c7c
-1 8 20 728c7c
-14 9 20 3c271c
-13 9 20 3c271c
-12 9 20 3c271c
-11 9 20 3c271c
-10 9 20 aa8663
-9 9 20 aa8663
-8 9 20 3f2d1f
-7 9 20 3f2d1f
-3 9 20 66827b
-2 9 20 66827b
-1 9 20 728c7c
-13 10 20 3a2e25
-12 10 20 3c271c
-11 10 20 3c271c
-10 10 20 ab9171
-9 10 20 aa8663
-8 10 20 aa8663
-7 10 20 3f2d1f
-12 11 20 3f2d1f
-11 11 20 3c271c
-10 11 20 a37e62
-9 11 20 1c1810
-8 11 20 aa8663
-7 11 20 aa8663
-11 12 20 3f2d1f
-10 12 20 a58159
-9 12 20 a37e62
-8 12 20 1c1810
-7 12 20 96886d
-10 13 20 443629
-9 13 20 a37e62
-8 13 20 a37e62
-7 13 20 a58159
-9 14 20 3f2d1f
-8 14 20 aa8663
-7 14 20 a37e62
-16 0 21 382d1e
-15 0 21 3c271c
-14 0 21 aa8663
-13 0 21 a58159
-12 0 21 3f2d1f
-11 0 21 191207
-10 0 21 8a8a71
-16 1 21 3c271c
-15 1 21 3c271c
-14 1 21 aa8663
-13 1 21 aa8663
-12 1 21 3f2d1f
-11 1 21 1c1810
-10 1 21 7e846e
-16 2 21 3c271c
-15 2 21 3c271c
-14 2 21 aa8663
-13 2 21 a58159
-12 2 21 3f2d1f
-11 2 21 191207
-10 2 21 7e846e
-9 2 21 8a907c
-16 3 21 3f2d1f
-15 3 21 3c271c
-14 3 21 aa8663
-13 3 21 aa8663
-12 3 21 3f2d1f
-11 3 21 191207
-9 3 21 8a907c
-16 4 21 382d1e
-15 4 21 382d1e
-14 4 21 191207
-13 4 21 aa8663
-12 4 21 aa8663
-11 4 21 3f2d1f
-9 4 21 8a907c
-8 4 21 839586
-16 5 21 382d1e
-15 5 21 3c271c
-14 5 21 372613
-13 5 21 aa8663
-12 5 21 aa8663
-11 5 21 3f2d1f
-9 5 21 839586
-8 5 21 839586
-15 6 21 3f2d1f
-14 6 21 a37e62
-13 6 21 191207
-12 6 21 aa8663
-11 6 21 3b2302
-8 6 21 728c7c
-7 6 21 839586
-6 6 21 839586
-15 7 21 3f2d1f
-14 7 21 a37e62
-13 7 21 1e0f00
-12 7 21 aa8663
-11 7 21 aa8663
-7 7 21 728c7c
-6 7 21 839586
-5 7 21 839586
-4 7 21 839586
-14 8 21 3a2e25
-13 8 21 a37e62
-12 8 21 1c1810
-11 8 21 aa8663
-5 8 21 839586
-4 8 21 839586
-3 8 21 839586
-2 8 21 839586
-1 8 21 839586
-14 9 21 382d1e
-13 9 21 a37e62
-12 9 21 a58159
-11 9 21 1c1810
-13 10 21 3a2e25
-12 10 21 a37e62
-11 10 21 a37e62
-12 11 21 886e59
-11 11 21 a37e62
-11 12 21 856a4c
-10 12 21 a58159
-16 0 22 a37e62
-15 0 22 a37e62
-10 0 22 728c7c
-9 0 22 728c7c
-16 1 22 a58159
-15 1 22 a58159
-9 1 22 728c7c
-16 2 22 a58159
-15 2 22 a58159
-9 2 22 728c7c
-16 3 22 a58159
-15 3 22 a58159
-9 3 22 728c7c
-8 3 22 839586
-16 4 22 9c7d5a
-15 4 22 a58159
-9 4 22 839586
-8 4 22 839586
-15 5 22 a58159
-8 5 22 839586
-7 5 22 839586
-15 6 22 a37e62
-14 6 22 a37e62
-7 6 22 8a907c
-6 6 22 989979
-5 6 22 c5a86d
-14 7 22 a58159
-6 7 22 8a907c
-5 7 22 929f8a
-4 7 22 c5a86d
-3 7 22 c5a86d
-2 7 22 c5a86d
-1 7 22 c5a86d
-4 8 22 839586
-3 8 22 c1a060
-2 8 22 c5a86d
-1 8 22 c5a86d
-9 0 23 989979
-9 1 23 989979
-8 1 23 a8a073
-9 2 23 989979
-8 2 23 b69b7d
-8 3 23 b69b7d
-8 4 23 a8a073
-7 4 23 c4ac79
-7 5 23 c4ac79
-6 5 23 c5a86d
-6 6 23 c5a86d
-5 6 23 c4ac79
-4 6 23 c4ac79
-3 6 23 9ea587
-5 7 23 c5a86d
-4 7 23 c4ac79
-3 7 23 c5a86d
-2 7 23 b9a975
-1 7 23 9ea587
-8 0 24 9fa493
-8 1 24 9fa493
-7 1 24 aaa889
-8 2 24 9fa493
-7 2 24 aaa889
-8 3 24 aaa889
-7 3 24 aaa889
-6 3 24 c4ac79
-7 4 24 aaa889
-6 4 24 aaa889
-6 5 24 aaa889
-5 5 24 aaa889
-4 5 24 c4ac79
-5 6 24 9ea587
-4 6 24 9fa493
-3 6 24 afa67e
-2 6 24 b9a975
-1 6 24 b9a975
-3 7 24 929f8a
-2 7 24 929f8a
-1 7 24 929f8a
-8 0 25 9fa493
-7 0 25 d6b46b
-6 0 25 d6b46b
-8 1 25 9fa493
-7 1 25 d6b46b
-6 1 25 d6b46b
-7 2 25 d6b46b
-6 2 25 d6b46b
-7 3 25 c4ac79
-6 3 25 d6b46b
-5 3 25 d6b46b
-6 4 25 d6b46b
-5 4 25 d6b46b
-4 4 25 d6b46b
-3 4 25 ddb074
-2 4 25 8ba17a
-5 5 25 c5a86d
-4 5 25 d6b46b
-3 5 25 d6b46b
-2 5 25 d6b46b
-1 5 25 d6b46b
-3 6 25 c8b671
-2 6 25 d6b46b
-1 6 25 d6b46b
-6 0 26 87a48c
-5 0 26 6ca093
-4 0 26 6ca093
-6 1 26 8ba17a
-5 1 26 7a9f8e
-4 1 26 6ca093
-6 2 26 d6b46b
-5 2 26 7a9f8e
-4 2 26 6ca093
-3 2 26 6ca093
-2 2 26 6ca093
-1 2 26 6ca093
-5 3 26 d6b46b
-4 3 26 7a9f8e
-3 3 26 7a9f8e
-2 3 26 7a9f8e
-1 3 26 6ca093
-4 4 26 d6b46b
-3 4 26 8ba17a
-2 4 26 7a9f8e
-1 4 26 839586
-2 5 26 a8a073
-1 5 26 989979
-5 0 27 6ca093
-4 0 27 6ca093
-3 0 27 6ca093
-2 0 27 6ca093
-1 0 27 6ca093
-4 1 27 6ca093
-3 1 27 6ca093
-2 1 27 6ca093
-1 1 27 6ca093
-4 2 27 6ca093
-3 2 27 6ca093
-2 2 27 6ca093
-1 2 27 6ca093
-3 3 27 6ca093
-2 3 27 6ca093
-1 3 27 6ca093
15 0 16 c46837
15 1 16 a74d35
15 2 16 b06037
11 3 16 c5af90
12 3 16 bfa688
13 3 16 ceb695
14 3 16 d8bb8f
15 3 16 b96d39
7 4 16 ab9171
8 4 16 ab9171
9 4 16 b69b7d
10 4 16 251707
11 4 16 1c1810
12 4 16 1c1810
6 5 16 96886d
7 5 16 ab9171
8 5 16 b69b7d
9 5 16 c5af90
10 5 16 1c1810
5 6 16 5f705d
6 6 16 191207
3 7 16 5f705d
4 7 16 5f705d
5 7 16 191207
6 7 16 191207
0 8 16 1c1810
1 8 16 1c1810
2 8 16 1c1810
3 8 16 191207
4 8 16 191207
5 8 16 251707
6 8 16 3f2d1f
0 9 16 1c1810
1 9 16 2e2218
2 9 16 2e2218
3 9 16 2e2218
4 9 16 3f2d1f
5 9 16 3f2d1f
6 9 16 aa8663
0 10 16 2e2218
1 10 16 2e2218
2 10 16 2e2218
3 10 16 2e2218
4 10 16 3f2d1f
5 10 16 aa8663
6 10 16 aa8663
0 11 16 2e2218
1 11 16 2e2218
2 11 16 372613
3 11 16 2e2218
4 11 16 aa8663
5 11 16 aa8663
6 11 16 aa8663
0 12 16 372613
1 12 16 372613
2 12 16 372613
3 12 16 3c271c
4 12 16 aa8663
5 12 16 251707
6 12 16 a58159
0 13 16 3c271c
1 13 16 3c271c
2 13 16 3c271c
3 13 16 3c271c
4 13 16 96886d
5 13 16 a37e62
6 13 16 9c7d5a
0 14 16 3c271c
1 14 16 3c271c
2 14 16 3c271c
3 14 16 3c271c
4 14 16 9c7d5a
5 14 16 a37e62
0 15 16 3c271c
1 15 16 3c271c
2 15 16 3a2e25
3 15 16 443629
4 15 16 443629
14 0 17 e3c699
15 0 17 c6612a
14 1 17 e3c699
15 1 17 c6612a
13 2 17 1c1810
14 2 17 e8cda2
15 2 17 b6612c
12 3 17 211d1c
13 3 17 1c1810
14 3 17 d8bb8f
7 4 17 a6967b
9 4 17 1c1810
10 4 17 1c1810
11 4 17 1c1810
12 4 17 1c1810
6 5 17 8a907c
7 5 17 b69b7d
8 5 17 191207
9 5 17 1c1810
10 5 17 1c1810
5 6 17 989979
6 6 17 989979
3 7 17 8b8064
4 7 17 96886d
5 7 17 96886d
1 8 17 586155
2 8 17 7e846e
3 8 17 8b8064
4 8 17 96886d
0 9 17 191207
1 9 17 1c1810
2 9 17 1c1810
3 9 17 191207
0 10 17 1c1810
1 10 17 1c1810
2 10 17 3f2d1f
3 10 17 3f2d1f
0 11 17 3c271c
1 11 17 3f2d1f
2 11 17 3f2d1f
3 11 17 321801
0 12 17 372613
1 12 17 aa8663
2 12 17 aa8663
3 12 17 aa8663
0 13 17 aa8663
1 13 17 aa8663
2 13 17 aa8663
3 13 17 1c1810
0 14 17 2b210c
1 14 17 a37e62
2 14 17 a37e62
3 14 17 9c7d5a
0 15 17 3c271c
1 15 17 9c7d5a
2 15 17 a58159
3 15 17 a58159
14 0 18 e8cda2
13 1 18 e8cda2
14 1 18 e8cda2
12 2 18 afa67e
13 2 18 1c1810
14 2 18 523921
11 3 18 0c1104
12 3 18 191207
13 3 18 211d1c
7 4 18 8a907c
8 4 18 191207
9 4 18 1c1810
10 4 18 1c1810
11 4 18 382d1e
6 5 18 839586
7 5 18 a6967b
8 5 18 1c1810
9 5 18 1c1810
10 5 18 1c1810
5 6 18 839586
6 6 18 839586
3 7 18 728c7c
4 7 18 7a9f8e
5 7 18 839586
0 8 18 7c6f5d
1 8 18 8b8064
2 8 18 8b8064
3 8 18 728c7c
0 9 18 7c6f5d
1 9 18 8b8064
0 10 18 191207
0 11 18 3f2d1f
0 12 18 aa8663
0 14 18 715a40
0 15 18 a37e62
13 0 19 e8cda2
13 1 19 e3c699
12 2 19 8b8064
13 2 19 1c1810
11 3 19 eddac5
12 3 19 070600
6 4 19 b8956c
7 4 19 3f2d1f
8 4 19 191207
9 4 19 1c1810
10 4 19 1c1810
11 4 19 070600
6 5 19 92975f
7 5 19 86270a
8 5 19 662e0f
9 5 19 1c1810
4 6 19 839586
5 6 19 839586
7 6 19 1c1810
8 6 19 191207
3 7 19 839586
4 7 19 839586
5 7 19 839586
8 7 19 1c1810
0 8 19 66827b
1 8 19 728c7c
2 8 19 728c7c
3 8 19 839586
0 9 19 66827b
1 9 19 728c7c
12 0 20 e8cda2
13 0 20 e8cda2
12 1 20 e8cda2
13 1 20 e8cda2
12 2 20 1c1810
11 3 20 0c1104
12 3 20 0c1104
6 4 20 c5a86d
7 4 20 c1a060
8 4 20 372613
9 4 20 1c1810
10 4 20 1c1810
11 4 20 10090e
5 5 20 c5a86d
6 5 20 c5a86d
7 5 20 1c1810
8 5 20 191207
9 5 20 2b210c
4 6 20 d6b46b
5 6 20 c5a86d
6 6 20 10090e
7 6 20 191207
8 6 20 662e0f
2 7 20 929f8a
3 7 20 a8a073
4 7 20 afa67e
7 7 20 1c1810
8 7 20 1c1810
0 8 20 728c7c
1 8 20 839586
2 8 20 839586
3 8 20 8ba17a
7 8 20 191207
8 8 20 1c1810
0 9 20 728c7c
12 0 21 e8cda2
11 1 21 e8cda2
12 1 21 e8cda2
11 2 21 191207
12 2 21 1c1810
6 3 21 c19d73
7 3 21 96886d
8 3 21 2e2218
9 3 21 1c1810
10 3 21 1c1810
11 3 21 1c1810
6 4 21 b9a975
7 4 21 5b4a40
8 4 21 2d0800
9 4 21 191207
10 4 21 1c1810
5 5 21 c4ac79
6 5 21 b9a975
7 5 21 070600
8 5 21 4c2d1c
9 5 21 1c1810
3 6 21 c8b671
4 6 21 c8b671
5 6 21 c5a86d
7 6 21 191207
8 6 21 5e3019
9 6 21 452313
1 7 21 c5a86d
2 7 21 d6b46b
3 7 21 d6b46b
4 7 21 d6b46b
7 7 21 191207
8 7 21 5e3019
9 7 21 68341f
0 8 21 c5a86d
1 8 21 c5a86d
2 8 21 c5a86d
7 8 21 1c1810
8 8 21 1c1810
6 0 22 d2b584
7 0 22 d2b584
11 0 22 d8bb8f
12 0 22 e8cda2
6 1 22 d2b584
7 1 22 d2b584
10 1 22 e8cda2
11 1 22 e3c699
12 1 22 e8cda2
6 2 22 c5a86d
7 2 22 d2b584
8 2 22 e3c699
9 2 22 e3c699
10 2 22 e8cda2
11 2 22 e8cda2
6 3 22 b69b7d
7 3 22 382d1e
8 3 22 2b210c
9 3 22 372613
10 3 22 1c1810
11 3 22 191207
5 4 22 9ea587
6 4 22 b9a975
7 4 22 1c1810
8 4 22 2e2218
9 4 22 3f2d1f
4 5 22 9ea587
5 5 22 9ea587
7 5 22 191207
8 5 22 191207
9 5 22 1c1810
3 6 22 9fa493
4 6 22 9ea587
7 6 22 1e0f00
8 6 22 191207
9 6 22 1c1810
0 7 22 c5a86d
1 7 22 c5a86d
2 7 22 c5a86d
3 7 22 c4ac79
7 7 22 191207
8 7 22 191207
9 7 22 2b210c
0 8 22 c5a86d
1 8 22 c5a86d
8 8 22 1c1810
6 0 23 d6b46b
7 0 23 d8bb8f
8 0 23 e3c699
9 0 23 e3c699
10 0 23 e8cda2
11 0 23 e8cda2
6 1 23 d6b46b
7 1 23 d8bb8f
8 1 23 e3c699
9 1 23 e3c699
10 1 23 e8cda2
11 1 23 e8cda2
5 2 23 d6b46b
6 2 23 d6b46b
7 2 23 d8bb8f
8 2 23 070600
9 2 23 070600
5 3 23 d6b46b
6 3 23 afa67e
7 3 23 191207
8 3 23 191207
9 3 23 3f2d1f
4 4 23 d6b46b
5 4 23 aaa889
7 4 23 1c1810
8 4 23 2e2218
9 4 23 4c2d1c
3 5 23 afa67e
4 5 23 9ea587
5 5 23 9ea587
9 5 23 4c2d1c
1 6 23 9fa493
2 6 23 9ea587
3 6 23 9ea587
0 7 23 929f8a
1 7 23 9ea587
2 7 23 9ea587
5 0 24 c4ac79
6 0 24 d6b46b
9 0 24 e3c699
5 1 24 d6b46b
6 1 24 d6b46b
4 2 24 b9a975
5 2 24 d6b46b
4 3 24 d6b46b
5 3 24 d6b46b
8 3 24 1c1810
9 3 24 2e2218
3 4 24 d6b46b
4 4 24 d6b46b
8 4 24 1c1810
9 4 24 523921
1 5 24 d6b46b
2 5 24 d6b46b
3 5 24 d6b46b
4 5 24 d6b46b
0 6 24 b9a975
1 6 24 c8b671
2 6 24 c4ac79
0 7 24 9ea587
4 0 25 87a48c
5 0 25 aaa889
3 1 25 6ca093
4 1 25 9ea587
5 1 25 aaa889
3 2 25 7a9f8e
4 2 25 aaa889
5 2 25 afa67e
2 3 25 929f8a
3 3 25 9ea587
4 3 25 9ea587
8 3 25 2b210c
9 3 25 3c271c
0 4 25 87a48c
1 4 25 929f8a
2 4 25 9ea587
3 4 25 c4ac79
8 4 25 372613
9 4 25 3f2d1f
0 5 25 d6b46b
1 5 25 d6b46b
2 5 25 d6b46b
0 6 25 d6b46b
1 0 26 639a9a
2 0 26 639a9a
3 0 26 639a9a
4 0 26 639a9a
1 1 26 639a9a
2 1 26 639a9a
3 1 26 639a9a
4 1 26 6ca093
0 2 26 6ca093
1 2 26 639a9a
2 2 26 639a9a
3 2 26 6ca093
0 3 26 6ca093
1 3 26 639a9a
2 3 26 6ca093
3 3 26 7a9f8e
9 3 26 372613
0 4 26 6ca093
1 4 26 7a9f8e
2 4 26 929f8a
0 5 26 8ba17a
0 0 27 6ca093
1 0 27 639a9a
2 0 27 639a9a
0 1 27 6ca093
1 1 27 639a9a
2 1 27 639a9a
0 2 27 6ca093
1 2 27 639a9a
0 3 27 6ca093
